@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2011-9-9, -33.71, -0.056, -0.011, -0.0215, 0.01, -0.012, 21.79, 47.61, 0.0555, -0.009000000000000001, 1.34, -0.85, 0.44, 805.235, 1243.57, -0.1, -0.1, 67.45, 51.1, 37.59, 9.94, 46.86, 36.78, 28.6, 59.05, -12.72, 32.13, 5.78, 0.013, 0.038, 0.008, -17.15, 43.02, 7.63, -13.96, -19.8, 19.51, 0.82, -0.64, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, 0.56, 1350.0, 0.1249, -0.1118, 2.25, -467.21, 129.49, 125.0, 58.0, -0.02, 0.05, 0.0, 14.24, 34.9, 277.23, 0.55, -1.15, 7.25, -2.22, 7.2, -0.0117, -0.0077, 2.64, 0.1, 6.87, -3.16, -0.0015, 0.0053, 0.0096, 10.2, 3.13, 1.69, -0.67, 40.2, 121.2, -0.0033, 0.0045, -0.0006, -11.0, -11.75, 19.36, 87.82, 0.016, -0.147, -0.043, -0.0003, 41.75, 33.76, 0.009000000000000001, 0.029, -0.52, 1.53, 5.35, 6.35, -4.0, -1.1, -9.63, 13.84, 83.62, 24.58, 144.46, 0.0372, -17.62666667, -11.54, 0.706666667, 6.16, 0.0263, 0.029, 0.029, -0.18, 0.05, 0.907, 0.94, -15.37, -10.63, -0.05, -0.05, -0.05, 15.61, 26.38
2011-9-14, -63.77, -0.096, -0.031, -0.0229, -0.0211, -0.0244, -125.73, -17.79, 0.0145, 0.042, 0.03, 1.22, 0.36, 1005.63, -1080.85, 0.081, 0.081, -72.89, 5.41, -32.87, -38.24, 9.85, -23.12, -93.8, 22.1, -31.67, -12.61, -19.03, -0.141, -0.023, -0.017, -1.19, -16.99, 4.04, -22.92, -61.15, -50.05, 0.16, 0.83, -0.08800000000000001, -0.08800000000000001, -0.08800000000000001, -0.062, -0.062, -0.062, -17.66, -195.0, -0.1179, 0.1391, -2.76, -899.76, -629.32, -92.0, -30.0, -0.06, -0.07, -0.05, 25.0, -25.11, -120.26, -3.35, -3.35, -7.98, -9.19, -10.57, -0.0103, -0.0099, -1.79, -1.43, -5.9, 7.14, 0.0014, 0.0046, 0.0008, -17.0, -21.6, -4.3, -6.33, 2.0, -367.6, -0.0076, -0.0028, -0.006999999999999999, -14.25, -2.0, 6.72, 13.24, 0.127, 0.045, 0.087, -0.0115, -6.36, -10.57, -0.009000000000000001, -0.003, -6.4, 0.93, -3.11, 1.5, 7.0, 5.8, -13.14, -28.41, -64.94, -70.54, -298.25, 0.0051, -17.62666667, -11.54, 0.706666667, 8.1, -0.0867, 0.132, 0.132, 0.21, 0.26, -0.906, -0.22, -9.0, -14.75, 0.0, 0.0, 0.0, 0.87, -50.22
2011-9-15, 24.92, 0.08199999999999999, -0.03, 0.0094, -0.02, -0.0037, 12.37, -81.61, 0.124, 0.058, 4.53, -0.18, 4.68, -2070.24, -437.72, -0.04, -0.04, -52.97, -103.14, -69.22, -13.3, -58.25, -30.56, -46.9, -196.25, 34.45, -12.05, 17.01, -0.102, -0.14, -0.166, -12.92, -28.38, -42.49, 50.78, 104.56, 82.38, 3.775, -0.01, 0.154, 0.154, 0.154, 0.077, 0.077, 0.077, -5.0, -1405.0, 0.0604, -0.2037, 2.57, 849.16, 55.65, -145.0, -230.0, -0.06, -0.03, -0.03, -197.45, -109.39, -187.77, -7.9, -7.9, -22.01, 8.31, -13.72, 0.0122, 0.0043, -2.33, -2.47, 34.25, -17.6, -0.0091, -0.0133, -0.0092, 11.3, 23.0, 1.85, -3.62, -32.9, 135.5, -0.0116, -0.0182, -0.0137, -12.0, -14.75, -131.17, -216.21, 0.214, 0.326, 0.267, -0.0033, -61.54, -108.58, -0.01, -0.011, 37.15, 4.36, 29.42, 29.65, 23.0, 18.1, -13.14, -28.41, -313.8, -301.71, -195.79, 0.5497, -17.62666667, -11.54, 0.706666667, -37.09, -0.0479, 0.189, 0.189, -0.61, -0.8, -1.104, -0.9, -25.13, -34.5, -0.18, -0.18, -0.18, -118.68, -63.75
2011-9-16, 66.02, 0.097, 0.004, 0.0131, 0.0061, 0.0113, 110.52, 96.32, 0.005, -0.031, 1.17, 4.76, 1.7, 743.47, 1106.29, -0.003, -0.003, 218.76, -1.62, 16.51, 20.36, 6.76, 22.12, 63.15, 97.3, 20.43, 16.12, 6.73, 0.06, -0.046, 0.013, -5.78, 4.27, 10.64, 25.06, 34.52, 8.17, 1.005, 3.94, 0.059, 0.059, 0.059, 0.091, 0.091, 0.091, 38.99, 460.0, 0.1806, 0.0724, -0.2, 519.66, 438.87, 45.0, 135.0, 0.1, -0.02, 0.03, 103.25, 82.45, 140.89, -5.4, -3.05, 31.04, 14.27, 18.78, 0.0069, 0.0058, 0.48, 3.4, 14.86, 45.73, 0.006, 0.0008, 0.002, 12.7, 0.5, 7.43, 4.8, -45.0, 292.2, 0.0036, -0.0014, 0.0023, 14.0, -4.75, -67.93, -65.28, 0.024, -0.023, 0.028, 0.0045, -34.45, -23.59, -0.002, -0.004, 14.65, 25.44, 13.08, 6.85, 4.85, 6.25, 20.33, 28.33, 94.51, 55.2, 128.12, 0.0836, 15.60666667, 18.51, 14.41666667, -8.0, 0.0287, 0.008, 0.008, -0.23, 0.24, -1.016, -0.915, -6.25, 1.0, 0.032, 0.032, 0.032, 56.7, 54.95
2011-9-19, -19.16, 0.003, 0.099, -0.0078, 0.0142, 0.0051, 30.87, 39.36, -0.0095, -0.051, -0.08, 1.11, -1.03, 94.1, 61.16, 0.011, 0.011, 89.37, 33.01, -2.99, -13.78, 20.36, 1.68, 8.55, 61.0, 6.9, 19.77, 10.95, -0.025, 0.076, 0.016, 3.29, 7.32, 2.91, -11.76, 15.24, 18.33, -0.215, 0.96, -0.105, -0.105, -0.105, -0.026, -0.026, -0.026, 16.87, -405.0, 0.0871, 0.0235, -1.01, -52.24, -2.475, 135.0, 145.0, 0.04, 0.07, 0.05, 36.13, 45.37, 185.99, -5.65, -8.0, 12.82, 1.57, 9.72, -0.0048, 0.0016, 0.05, -1.85, -3.98, 13.97, 0.0019, 0.0038, 0.0064, 5.0, 5.1, -11.31, -0.47, 33.6, 50.5, -0.0013, 0.0033, 0.0015, -23.25, -8.5, 20.9, 65.36, -0.098, 0.029, -0.1, 0.0059, -44.68, 3.34, 0.013, 0.008, 5.01, 14.08, 4.21, -1.5, -1.15, 0.95, -11.47, 2.24, 66.85, 38.71, -29.67, -0.0356, 15.60666667, 18.51, 14.41666667, 15.16, 0.0661, -0.078, -0.078, 0.0, -0.33, 1.328, -0.01, -4.37, -6.37, 0.095, 0.095, 0.095, 52.01, 31.72
2011-9-20, 17.03, -0.118, -0.027000000000000003, -0.0115, -0.0214, -0.0168, -108.85, -37.69, 0.1885, 0.18600000000000005, 4.2, 0.09, 4.36, 826.73, -197.67, -0.036000000000000004, -0.036000000000000004, -159.01, -28.45, -41.56, -18.31, -13.8, -20.56, -52.3, -54.95, -11.92, 5.78, -5.07, -0.14800000000000002, -0.109, -0.117, -44.55, -20.58, -29.88, 24.77, -9.48, 0.06, 3.465, -0.13, 0.013, 0.013, 0.013, -0.101, -0.101, -0.101, -19.36, 245.0, 0.3382, 0.4089, -2.21, -52.24, -2.475, -27.5, -35.0, 0.1, 0.05, 0.1, -61.56, -101.72, 72.96, 0.45, 0.45, -24.73, 11.06, 5.68, -0.0021, -0.0042, -0.75, -2.14, 32.68, -8.91, 0.0022, 0.0059, 0.0017, -15.5, -10.1, -8.65, -7.01, -35.7, -165.7, -0.0093, -0.0068, -0.0115, -10.25, -15.25, -16.2, -35.94, 0.054000000000000006, 0.013, 0.077, -0.0087, 9.995, -15.185, -0.006, -0.0045, 12.94, 2.59, 24.6, 27.45, 14.2, 14.8, -11.47, 2.24, -249.57, -202.97, -145.94, 0.3991, 15.60666667, 18.51, 14.41666667, -16.95, -0.0661, 0.062, 0.062, 0.24, 0.01, -1.671, -0.36, -16.75, -9.75, -0.06, -0.06, -0.06, -52.63, -41.93
2011-9-21, 16.31, 0.015, -0.11, 0.0021, 0.0002, 0.0007, 104.15, 8.98, 0.066, -0.01, 0.79, 4.16, 2.38, -103.65, 318.92, -0.056, -0.056, 80.66, -48.93, -6.82, 26.76, -18.29, 7.02, 108.25, -25.85, -2.0, -10.49, 5.4, -0.056, -0.105, -0.06, 9.97, -35.88, -9.57, 8.81, -22.59, 16.03, 0.69, 3.44, -0.001, -0.001, -0.001, -0.019, -0.019, -0.019, 31.08, 900.0, -0.027000000000000003, 0.349, 0.32, -738.99, 86.22, -27.5, -35.0, 0.03, 0.11, 0.07, -64.15, -17.17, -105.2, 1.9, 4.15, 4.35, 11.46, 13.17, -0.0014, 0.0007, -2.51, -0.52, 12.75, 38.33, 0.0055, 0.0043, 0.0037, 4.1, 2.7, 7.55, -0.17, 30.2, 139.5, 0.0049, -0.0039, 0.0024, 5.75, 13.75, -79.25, -66.29, 0.025, 0.015, 0.009000000000000001, 0.0015, 9.995, -15.185, -0.006, -0.0045, 2.1, 16.2, 2.66, 4.55, 28.0, 25.1, 34.1, 0.26, 16.05, 92.99, 50.77, 0.0907, 25.93, 6.57, 8.07, -9.98, 0.0042, 0.13, 0.13, -0.28, -0.22, 0.971, 0.26, -3.5, -12.25, -0.01, -0.01, -0.01, -18.38, -4.61
2011-9-22, -53.73, -0.079, 0.05, -0.014, 0.0028, -0.0036, -75.3, -11.3, 0.0165, 0.193, 0.89, 0.78, -0.3, -723.4, -463.81, -0.006, -0.006, -19.68, 9.61, -2.31, -12.7, 26.76, 12.49, -6.95, 111.2, -35.33, -0.87, -14.09, 0.037000000000000005, -0.03, -0.033, 65.2, 16.4, 57.64, -7.85, -52.05, -30.08, 0.6, 0.67, -0.001, -0.001, -0.001, -0.081, -0.081, -0.081, -2.15, -1330.0, -0.0248, -0.1798, -0.46, -318.75, -510.65, -27.0, 5.0, 0.05, 0.01, 0.01, 134.61, 117.16, 7.11, -4.5, -6.75, 0.24, -19.23, -3.18, 0.0053, 0.0011, 1.05, 0.85, -19.52, 12.97, 0.0072, 0.0088, 0.0073, -14.8, -16.6, -30.57, -25.2, -1.1, -151.9, -0.0252, 0.0053, -0.0168, -7.25, -5.25, -2.53, 14.69, 0.023, -0.033, 0.028, -0.0229, -42.35, -38.98, -0.005, 0.002, -10.89, 2.5, -3.14, 5.35, -2.9, 2.0, 17.87, 24.33, 0.02, -126.02, -220.14, 0.0652, -2.01, -5.79, 3.69, 6.88, -0.0249, 0.044, 0.044, -0.28, -0.02, 0.339, 0.13, -11.0, -3.0, 0.055, 0.055, 0.055, 38.79, 14.05
2011-9-23, -103.11, -0.066, -0.112, -0.0106, -0.0123, -0.0176, -246.8, -77.68, 0.501, 0.096, 4.51, 0.89, 4.04, -400.49, -3208.58, -0.113, -0.113, -268.15, -16.98, -130.1, -117.82, -13.02, -118.06, -209.6, -99.3, -37.2, -39.08, -41.75, -0.272, -0.034, -0.076, -69.9, 41.09, -17.69, 27.46, -82.52, -118.98, 3.705, 0.64, -0.085, -0.085, -0.085, -0.136, -0.136, -0.136, -11.67, -1415.0, 0.0077, 0.5658, -4.99, -1638.16, -764.68, -77.98, -168.04, -0.04, 0.09, 0.03, -97.95, -177.96, -286.69, -9.4, -9.4, -31.12, -6.35, -9.67, 0.002, 0.0019, -0.75, -2.94, 27.21, -18.36, -0.0284, -0.0064, -0.0217, -47.5, -37.8, 9.51, -2.63, -66.3, -379.5, -0.0154, -0.0232, -0.0158, -8.0, -37.5, -56.36, -327.72, -0.109, 0.026, -0.076, -0.0133, -35.69, -21.6, -0.006, -0.006999999999999999, 6.08, -10.26, 6.72, 30.0, 33.65, 28.55, -46.95, -27.13, -550.12, -286.58, -528.05, 0.4257, -12.82666667, -12.43, -24.01666667, -8.45, -0.0898, -0.095, -0.095, 0.23, 0.19, -3.882, -4.005, -24.5, -10.75, -0.097, -0.097, -0.097, -65.03, -105.37
2011-9-26, -44.73, 0.024, -0.054000000000000006, 0.0038, -0.0117, 0.0035, 25.2, -183.03, -0.19, 0.058, -2.24, 4.58, 2.27, -2707.99, 47.82, -0.094, -0.094, -60.17, -130.78, -97.1, -62.24, -117.5, -95.62, -55.9, -180.7, 6.87, -35.73, -22.83, -0.209, -0.295, -0.284, -9.9, -79.38, -59.23, -15.13, 27.56, -3.59, -1.875, 3.7, 0.019, 0.019, 0.019, 0.11, 0.11, 0.11, 21.46, -2355.0, -0.1823, -0.507, -2.11, 207.37, -1338.21, -47.7, -92.88, -0.07, -0.12, -0.11, -35.17, -134.06, -389.12, -11.1, -9.05, -14.22, -9.97, -17.25, -0.0051, 0.0004, -4.14, -2.5, -6.91, 27.6, -0.0029, -0.0226, -0.0062, 2.2, -1.3, 15.84, -0.15, -101.7, 166.1, 0.0128, -0.0167, 0.0009, -29.25, -9.5, -269.11, -101.82, -0.081, -0.126, -0.099, -0.0098, -30.5, -29.39, -0.003, -0.004, -14.35, 4.3, -2.46, -14.35, 5.45, -4.55, 11.84, 6.24, -279.92, -386.64, -64.53, -0.2539, -12.82666667, -12.43, -24.01666667, -42.92, -0.0266, -0.046, -0.046, -0.37, -0.04, -6.487, -5.225, 5.0, -24.88, -0.078, -0.078, -0.078, -43.53, -42.06
2011-9-27, 83.0, 0.07, 0.01, 0.0042, 0.0048, -0.0053, 22.56, 43.43, -0.228, -0.047, 2.31, -2.3, 0.59, -29.99, -355.17, 0.016, 0.016, 185.96, -71.91, -25.88, 19.67, -62.24, -12.64, -32.35, 4.85, 26.52, 8.09, 22.47, 0.003, -0.156, -0.068, -39.98, 4.4, 0.98, 26.47, 33.46, 28.19, 2.235, -1.84, 0.039, 0.039, 0.039, 0.07400000000000001, 0.07400000000000001, 0.07400000000000001, -11.19, 1650.0, 0.2859, -0.0357, -0.44, 797.51, 871.07, -47.7, -92.88, 0.08, -0.03, 0.04, -91.11, 110.74, 39.01, -6.9, -1.45, 10.86, 23.7, 11.18, -0.0029, -0.006, -1.75, -1.66, 36.63, -8.03, 0.0042, -0.0012, -0.0045, 15.7, 9.7, 12.82, 29.46, -45.0, 204.8, 0.0099, 0.0127, 0.0096, -7.0, -8.0, 2.63, -40.42, -0.056, -0.07200000000000001, -0.073, 0.0033, -27.78, -1.8, -0.003, -0.004, 19.75, -13.06, -6.72, 16.5, -6.6, 3.5, 11.84, 6.24, 113.93, 149.61, -62.19, 0.2578, -12.82666667, -12.43, -24.01666667, -24.13, -0.0401, 0.033, 0.033, 0.4, -0.13, -0.124, -3.69, 11.87, 7.0, 0.0, 0.0, 0.0, -22.42, 27.85
2011-9-28, -12.62, 0.048, 0.108, 0.0052, 0.0017, 0.0114, 204.68, 145.24, 0.0895, 0.018000000000000002, -1.92, 2.21, -2.11, 508.82, 1352.6, 0.048, 0.048, 222.48, 0.25, 43.42, 33.56, 19.71, 79.48, 135.85, 26.55, 12.43, 26.41, 31.67, 0.154, 0.209, 0.11, 21.87, -5.24, -17.82, -10.13, 30.14, 72.03, -1.595, 2.09, 0.097, 0.097, 0.097, 0.076, 0.076, 0.076, 22.13, 450.0, 0.0121, 0.0554, 3.81, 397.74, 963.93, -51.29, 119.35, -0.04, 0.05, 0.02, 249.43, 241.08, 273.45, 5.4, 6.05, 42.75, -4.58, 16.0, -0.0008, 0.0021, 1.16, 2.2, -10.21, 35.66, -0.002, 0.0009, 0.0063, 20.2, 29.7, -0.18, 6.04, 58.1, 330.2, 0.0068, 0.009000000000000001, 0.0093, 7.25, 16.0, 58.3, 98.74, -0.102, -0.086, -0.069, 0.0087, 1.42, -0.52, 0.022, 0.006999999999999999, -7.04, 17.9, -1.79, -12.2, 4.5, -9.1, 15.2, 26.53, 453.2, 350.76, 417.13, -0.2424, 24.69, 37.5, 57.17, -19.48, 0.0563, -0.058, -0.058, -0.22, 0.17, 1.57, 3.795, -2.12, 9.88, 0.135, 0.135, 0.135, 106.57, 112.88
2011-9-29, 46.2, 0.0, 0.031, -0.005, 0.0063, 0.0055, -76.42, 20.24, 0.0825, 0.022, 0.68, -1.91, -0.53, 169.76, -493.73, -0.031, -0.031, 62.04, 53.73, 44.84, -2.55, 33.34, -0.1, -25.35, 100.35, -24.32, 12.07, -11.15, -0.193, -0.092, -0.081, -22.99, 16.3, 6.36, 0.9, -55.25, -21.15, 0.76, -1.45, 0.004, 0.004, 0.004, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -5.45, -310.0, 0.0202, 0.0554, -0.43, -345.52, -413.24, 111.59, 116.8, 0.1, 0.02, 0.04, 25.18, 28.51, 143.87, 2.65, -2.35, 0.44, -11.85, -7.31, 0.0001, -0.0002, 1.98, -0.13, 0.82, -9.21, -0.0048, -0.0024, 0.001, -0.5, -12.8, -8.76, -3.81, -34.3, -51.7, -0.0057, 0.0078, 0.0038, -3.0, -17.25, 44.13, 136.29, 0.025, -0.081, -0.031, -0.0161, 1.66, -16.86, 0.004, 0.012, -8.79, -5.93, -4.63, 5.3, -8.8, 2.8, -14.2175, -13.1525, -71.89, -191.13, -141.72, 0.1169, -16.1, -12.17, -0.05, 11.19, 0.0034, 0.052000000000000005, 0.052000000000000005, 0.26, -0.22, -1.412, 0.195, -19.63, -2.88, 0.1, 0.1, 0.1, 39.31, 28.95
2011-9-30, 0.36, 0.025, 0.002, 0.0052, -0.0061, -0.0013, -20.79, -64.11, 0.046, 0.073, 0.09, 2.16, 0.42, -645.2, -409.02, -0.002, -0.002, 4.33, -2.56, -2.25, 29.84, -2.39, 4.85, 69.55, -81.3, 9.34, -23.65, -8.84, 0.001, -0.203, -0.102, -26.72, -48.87, -42.73, 6.25, -10.82, -30.82, -0.025, 0.67, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 0.015, 0.015, 0.015, -1.0, -795.0, 0.0474, 0.1983, -0.85, 248.0, 105.25, -80.28, -94.43, 0.01, 0.07, 0.02, 4.71, 5.91, -176.31, -7.65, -8.7, 4.01, 1.0, -6.89, 0.0011, 0.0003, -3.75, -1.59, 5.02, -0.12, 0.0013, 0.0017, -0.0047, -10.9, -11.4, -2.14, -4.54, -0.8, 112.3, 0.005, -0.0069, -0.0021, -19.0, -5.75, 17.29, 13.65, 0.008, 0.049, 0.047, -0.0024, -27.01, -4.8, -0.001, 0.006, -4.1, -10.13, -5.9, -0.55, 13.25, 8.25, -14.2175, -13.1525, -147.03, -112.2, -21.32, -0.0521, -49.08, -36.58666667, -52.65666667, -20.06, -0.0182, -0.069, -0.069, -0.16, 0.32, 0.387, -1.31, 25.75, -19.0, -0.02, -0.02, -0.02, -14.86, -1.8
2011-10-4, -63.46, -0.063, 0.003, -0.0208, 0.0056, -0.0137, -68.36, -52.85, 0.172, 0.151, 1.46, -1.2, -0.1, 108.79, -951.39, -0.002, -0.002, -97.85, 21.77, -25.99, -41.17, 29.86, -21.96, -72.2, 65.95, -28.98, 8.19, -15.94, -0.092, 0.028, -0.073, -6.12, -10.02, -10.0, -15.72, -65.36, -69.99, 0.985, -0.06, -0.084, -0.084, -0.084, -0.085, -0.085, -0.085, 3.75, -505.0, 0.1117, -0.1398, -1.11, -182.88, -423.4, 186.27, 152.2, 0.03, 0.02, 0.03, 54.01, -33.53, 139.53, -2.55, -1.9, -2.77, -6.71, 1.42, -0.0113, -0.0094, 1.91, -0.91, 5.74, 4.03, -0.0047, -0.0061, -0.0004, -16.2, -8.7, -8.9, -8.16, 4.9, -45.9, -0.0042, 0.0045, -0.0011, 3.25, -30.5, 30.48, 56.54, 0.041, 0.001, -0.024, -0.0079, 37.24, 42.04, 0.027000000000000003, -0.006999999999999999, -9.25, -3.61, -8.59, 6.55, -7.75, 3.15, -14.2175, -13.1525, -155.57, -69.54, -12.5, 0.0325, -49.08, -36.58666667, -52.65666667, 10.94, -0.0228, -0.028, -0.028, 0.19, 0.17, -0.431, 0.42, -52.5, 25.88, 0.005, 0.005, 0.005, 26.74, -14.77
2011-10-5, -39.67, -0.052000000000000005, -0.124, -0.0046, -0.0402, -0.0237, -184.04, -121.83, 0.027000000000000003, 0.009000000000000001, 3.0, 4.71, 4.19, -2594.85, -2464.46, -0.08900000000000001, -0.08900000000000001, -317.78, -97.78, -123.14, -98.77, -63.05, -98.75, -171.1, -166.65, -7.47, -62.51, -34.81, -0.05, -0.095, -0.055, -2.886, -1.064, -1.878, 19.87, -10.58, -62.31, 2.29, 0.9, -0.056, -0.056, -0.056, -0.1, -0.1, -0.1, -25.96, -2830.0, 0.1725, 0.4928, -3.58, -537.05, -626.92, -287.52, -294.38, -0.13, 0.05, 0.02, -136.21, -126.26, -500.88, -6.6, -3.4, -38.67, 8.45, -20.1, 0.0035, -0.0045, -4.26, -2.5, 16.12, -11.6, -0.01, -0.014, -0.0234, -48.0, -13.2, 16.86, 0.15, -5.7, -321.2, -0.0101, -0.0184, -0.0191, -41.75, -15.5, -227.27, -266.73, -0.034, 0.041, 0.033, -0.0021, 35.51, -26.37, -0.039, 0.019, 15.48, -12.07, 7.88, 17.8, 26.1, 14.3, -14.2175, -13.1525, -516.04, -442.94, -687.03, 0.2663, -49.08, -36.58666667, -52.65666667, -57.89, -0.07400000000000001, -0.056, -0.056, -0.11, -0.22, -0.246, -0.255, 5.13, -42.88, -0.23, -0.23, -0.23, -86.54, -96.6
2011-10-6, 43.8, 0.039, 0.042, 0.0008, 0.0163, 0.0113, 157.73, 45.9, -0.141, -0.002, -1.87, -1.69, -2.03, -107.44, 776.53, 0.0225, 0.0225, 197.25, -67.72, 3.53, -2.1, -76.66, 5.09, -20.85, -32.2, 20.08, 26.61, 20.95, 0.003, 0.028, -0.019, -2.886, -1.064, -1.878, -16.6, 55.69, 59.83, -1.55, 1.34, 0.108, 0.108, 0.108, 0.07400000000000001, 0.07400000000000001, 0.07400000000000001, 25.08, 840.0, -0.2117, -0.3421, 1.99, 34.06, 156.35, 65.04, -16.23, -0.02, -0.17, -0.16, 78.2, 100.35, 149.03, 3.75, 1.8, 9.48, -3.46, 12.12, 0.0004, 0.006, 1.16, 0.43, -20.57, 34.26, 0.0037, 0.0025, 0.0077, 44.5, 12.8, 2.59, 12.96, 25.6, 251.9, -0.0013, 0.0049, 0.0053, -0.25, 14.0, -36.71, 13.1, -0.014, -0.023, 0.001, 0.0058, -61.97, -27.65, -0.022, -0.024, 1.49, 19.62, -4.45, -11.9, -10.8, -2.75, 17.58, 7.61, 166.09, 267.08, 287.33, -0.1316, 36.96, -13.91, 19.37, -9.8, 0.038, 0.04, 0.04, 0.21, 0.09, 0.522, -1.02, 15.25, -4.75, 0.065, 0.065, 0.065, 8.03, 42.76
